3.1852,796.73,592.44
3.198,796.73,592.44
3.209,796.73,592.21
3.2198,796.73,591.38
3.2326,796.73,591.38
3.244,796.73,591.38
3.2546,796.73,591.38
3.2653,796.73,591.38
3.2757,796.73,591.38
3.2883,796.73,591.38
3.3011,796.73,591.38
3.3133,796.73,591.38
3.3261,796.73,591.38
3.3388,796.73,591.38
3.3499,796.73,591.38
3.3611,796.73,591.38
3.374,796.73,591.38
3.3867,796.73,591.38
3.3995,796.73,591.38
3.4111,796.73,591.38
3.4239,796.73,591.38
3.4367,796.73,591.38
3.4494,796.73,591.38
3.4611,796.73,591.38
3.4739,796.73,591.38
3.485,796.73,591.38
3.4978,796.73,591.38
3.5082,796.73,591.38
3.521,796.73,591.38
3.5337,796.73,591.38
3.5445,796.73,591.38
3.5573,796.73,591.38
3.5701,796.73,591.38
3.5829,796.73,591.38
3.5956,796.73,591.38
3.6065,796.73,591.38
3.6193,796.73,591.38
3.632,796.73,591.38
3.6448,796.73,591.38
3.6576,796.73,591.38
3.6703,796.73,591.38
3.6831,796.73,591.38
3.6959,796.73,591.38
3.7087,796.73,591.38
3.7214,796.73,591.38
3.7342,796.73,591.38
3.747,796.73,591.38
3.7597,796.73,591.38
3.7725,796.73,591.38
3.7853,796.73,591.38
3.7981,796.73,591.38
3.8108,796.73,591.38
3.8236,796.73,591.38
3.8364,796.73,591.38
3.8492,796.73,591.38
3.8619,796.73,591.38
3.8747,796.73,591.38
3.8875,796.73,591.38
3.9002,796.73,591.38
3.9105,796.73,591.38
3.9233,796.73,591.38
3.9361,796.73,591.38
3.9489,796.73,591.38
3.9617,796.73,591.38
3.9745,796.73,591.38
3.9873,796.73,591.38
4,796.73,591.38
4.0128,796.73,591.38
4.0256,796.73,591.38
4.0383,796.73,591.38
4.0511,796.73,591.38
4.0639,796.73,591.38
4.0767,796.73,591.38
4.0894,796.73,591.38
4.1022,796.73,591.38
4.115,796.73,591.38
4.1277,796.73,591.38
4.1405,796.73,591.38
4.1533,796.73,591.38
4.166,796.73,591.38
4.1788,796.73,591.38
4.1916,796.73,591.38
4.2044,796.73,591.38
4.2171,796.73,591.38
4.2299,796.73,591.38
4.2427,796.73,591.38
4.2554,796.73,591.38
4.2682,796.73,591.38
4.28,796.73,591.38
4.2927,796.73,591.38
4.3041,796.73,591.38
4.3169,796.73,591.38
4.3296,796.73,591.38
4.3414,796.73,591.38
4.3542,796.73,591.38
4.3669,796.73,591.38
4.3797,796.73,591.38
4.3925,796.73,591.38
4.4052,796.73,591.38
4.418,796.73,591.38
4.4301,796.73,591.38
4.4429,796.73,591.38
4.4556,796.73,591.38
4.4684,796.73,591.38
4.4812,796.73,591.38
4.4939,796.73,591.38
4.5067,796.73,591.38
4.5189,796.73,591.38
4.5317,796.73,591.38
4.5444,796.73,591.38
4.5572,796.73,591.38
4.57,796.73,591.38
4.5827,796.73,591.38
4.5944,796.73,591.38
4.6072,796.73,591.38
4.62,796.73,591.38
4.6323,796.73,591.38
4.6451,796.73,591.38
4.6564,796.73,591.38
4.6692,796.73,591.38
4.6809,796.73,591.38
4.6913,796.73,591.38
4.7041,796.73,591.38
4.7156,796.73,591.38
4.7278,796.73,591.38
4.7406,796.73,591.38
4.7522,796.73,591.38
4.765,796.73,591.38
4.776,796.73,591.38
4.7864,796.73,591.38
4.7991,796.73,591.38
4.8102,796.73,591.38
4.823,796.73,591.38
4.8346,796.73,591.38
